851481722734694401	'what i like about chelt is how we get things done quickly & efficiently  # cheltenhamproblems st . georges pl businesses , i feel <num> you .'	the author hates how chelt doesn't get things done quickly & efficiently because 18 months is a long time.
736215079683661824	sure glad the city doesn 't spray weeds anymore  # yxecc # yxe every piece of city property is overrun	They still spray weeds on every piece of city property
910512391049195522	'1st snow of the ΓÇÿ 17 season . thank you , mothernature .  emoji_543 emoji_75'	there isn't much snow of the '17 season.
886187189217918976	don 't ya just love spending Γé¼ 61 just to stand in a queue for <num> mins to slide for <num> seconds ...  # hatequeuing # aqualand	the author hates spending $61 just to stand in a queue for <num> mins to slide for <num> seconds.
860127170638884865	'some banks feeling bad  that they charge u frivolous fees to look after ur hard earned , after tax money .'	it's justified that some banks charge you fees to look after your hard earned, after tax money.
822586646126333952	'. <user> right . low turnout . # idiot . # cnn / # bakari = # fakenews emoji_19 emoji_19'	it's a high turnout.
562869264923674843_355059273	My beautiful drive to work... Look at those colors! #foggy	the author drove to work in a foggy weather.
816882510286057472	this can 't go wrong # maga  # wearestillatwarwith'terrorism '	trump's plan of revamping us spy agency won't go right.
880180717174632449	hey <user> - could you possibly make your logo a bit bigger ? it doesn 't quite full the entire top edge of my screen . 	<user>'s logo is quite big and full the entire top edge of the screen.
807000146848477184	'nothing says merry # christmas better than a card from your divorce lawyer ! '	a christmas card from your divorce lawyer doesn't feel merry.
884245308225589248	'work on my new track is zipping right along  # procrastinator # fidgetspinner # hardstyle # trancefamily emoji_15 emoji_15 emoji_15'	work on his new track isn't zipping along since the author's procrastinating with a fidget spinner.
888669258766364676	'<user> <user> <user> the first recommendation of a # bollywood # song is # wow . # paid # perception # people # wtf '	<user> <user> <user> the first recommendation of a # bollywood # song is crap, these all are paid
257749986692610896_49137861	My last day to sleep late and I'm up at freaking 7. This is going to be a wonderful day!	the author isn't going to have a wonderful day since she slept late and woke up early at 7.
925334343534415874	'hey , pudgydemon , the whole world is totally with you .... totally ...... # catalonia # catalunaesespana # legohead # puigdemont '	the whole world isn't totally with pudgydemon.
600140322936338343_202205140	#crab #moregrub #afterthanksgiving because I didn't have enough food yesterday	the author had enough food yesterday but he can't resist crab.
860792038735962112	'thanks <user> , this is the exact condition i expect the post to arrive in .  # allthesarcasm # royalfail'	the author didn't expect the post to arrive in such torn condition.
917907958142504961	'oh , ΓÇ£ only ΓÇ¥ 600 ? well , i suppose that makes it okay then ....  # apartheid'	just 600 being built out of 3800 new settlement homes doesn't make it okay.
725711642315513858	i can 't see your promotional graphic for the eighties , <user> , it 's too small ! 	the promotional graphic for the eighties is so big that it covers almost half the screen.
851358234191568896	'awesome holidays ... '	the author's working on holidays instead of having fun.
926535994274402304	'i dunno about you , but i ΓÇÖ m sure gonna miss the northam / gillespie tv spots . this is our last weekend to ΓÇ£ enjoy ΓÇ¥ ΓÇÿ em . '	the author doesn't enjoy the northam / gillespie tv spots.
850575050554081280	# trump thought bombing # syria would make him look decisive and having emperor-like powers ... aight donald , you 're halfway there ! 	it's stupid that trump thought bombing syria would make him look decisive and having emperor-like powers.
829482273435217920	'shame my city is so ugly . # chicago  # lovethiscity'	this city is beautiful.
936937050133225472	'excellent work once again by <user> ... 4 carriages on rugby day .... oh no wait it ΓÇÖ s coming out of town ! ! the last train going in had <num> carriages and it was pack so didn ΓÇÖ t stop # excellentwork  # absolutejoke # walesvsouthafrica'	it's an awful work by <user>, the last train going in had <num> carriages and it was pack so didn't stop.
864900452281987072	'my # snapchat is a boring as my tweets . cambridgegirl 7 # humblebrag  <user> # music'	the author's snapchat is as exciting as her tweets.
869187578179858432	'hahaha , joking about rape by soldiers under your command , during martial law . gets me every time . # duterte  # justtobesafe emoji_15'	joking about rape by soldiers under your command, during martial law, isn't funny.
782727952169574400	'nice half and half pizza <user>  # fail'	This wasn’t supposed to be a half and half pizza, this is a fail
906361761363832833	'# studying for a test <user> my # sdit is really a big help  # collegelife # working4thegpa'	the author is studying for a test and her dog isn't helpful sitting on her notes.
817206754400301059	'<user> <user> wonderful initiative # shivajimemorial guess we cld do with 1in each direction . who farmers & their woes ? '	it's a terrible thing to spend money on unnecessary things when there are so many farmer suicides due to lack of money.
701034500361363456	yeah . we aren 't spending enough on military . # military 	USA is spending a great deal on military.
706531433272094720	'<user> , how could i pass up such a fantastic saving on the <user> millennium falcon . '	this isn't a significant saving on the <user> millennium falcon.
1014763631131182976_2001370976	Everything you see on the interweb is real #nofilter #untag #selfiesfordays #restingbitchface #aintgottimeforthat #meme #instalike #sorrynotsorry #funny #funnypictures #fun #laugh #sarcasm #sarcastic #funnypics #lol #lmao #lolz #laugh #lmfao #nikkitcb #funday #errryday	not everything you see on the interweb is real since there are beautifying software being used.
850127880029970432	'thank goodness <user> let all the kids out of school <num> minutes early yesterday .... that storm was super dangerous ! '	the storm wasn't dangerous, just a few chairs fell.
930985649028571137	i 'm super confident this guy is fighting for the poor and middle class . 	the author is confident that this guy isn't fighting for the poor and middle class.
876639027876827137	'because no abuser has ever hidden who he was . they all wear signs . '	abusers hide who they are, they don't wear signs.
582609708142626935_335320577	Yaaay my 'new' phone really fits into my armband. #lost #phone #so #stupid #hateit	the author is pissed since he lost his old phone which used to fit into his armband and the new one doesn't.
801891559126040576	'of course he looks like grindewald , every little detail jaja ! best cast ever ! '	he doesn't look like grindewald, this is the worst casting ever.
932527132743368704	'good quality viewing here with the <user> broadband and <user> combo !  better viewing on my commodore 64 in the 90 ΓÇÖ s ! # 240p'	it's bad quality viewing with the <user> broadband and <user> combo.
834212740705243138	'well arguing with apple over my password was fun #  '	arguing with apple over a password is exhausting.
820258777383497728	i love that there 's black spots in my hash browns at <user> 	the author hates that there's black spots in her hash browns at <user>.
630510279385639394_9530217	Good to be back in SRQ #haha #jk #dontwantschooltostart #goodbyecivilization #thesisstress	the author doesn't feel good to be back in SRQ, don't want school to start.
870089669815418880	'extra whipped cream <user> = less than normal it seems . on top of a melty sundae . so glad my kid waited 20m in line for this '	<user>'s extra whipped cream is less than normal on top of a melty sundae, the author is sad her kid waited 20m in line for this.
718102599002624000	'such a great view from the # rockefeller . love me some # impermeablepavement .  afan # needsgreenspace'	the author hates this view of impermeable pavement from the rockefeller, she likes green space.
941799950345801729	'seems like a high confidence forecast for the middle of next week . '	it's not a high confidence forecast for the middle of next week.
855241995614388226	"'enjoying my new samsung galaxy s8 + on <user> "" blazing fast "" 4g lte network # sprint  <user> <user> # fixit # creditme'"	the author couldn't enjoy his new samsung galaxy s8+ on <user> super slow 4g lte network.
867745009549942784	'oh no , how terrible .  # goodriddance # celtics emoji_2563 emoji_2563 emoji_2563'	it's fine if lonzo ball will not work out for team prior to NBA draft.
848930248615972868	'this storm means business . this is going to be fun to drive in ...  # yikes # hugethunderstorm fun emoji_4780 emoji_2007'	this is a huge storm which means no business, this isn't going to be fun to drive in.
687178819929767936	'yay for 40c ! god i love summer in # australia '	the author hates such a hot summer in australia.
894523525977055232	'delayed <user> flight dub-edinburgh . not frustrated honest  # travelwoes # dublinairport # planeproblems # sadface'	the author is frustrated due to the delayed <user> flight dub-edinburgh.
710624432339812352	'menu testing with all of the duck ! this is the hard part . # toughwork  # menu # brewpub # openingsoon'	menu testing with all of the duck isn't the hard part, it's fun.
929946273477574657	'please everyone , give <user> a chance ! # donaldtrump '	<user> shouldn't be given a chance just because putin believes him when everyone else doesn't.
695187209746583552	'awesome traffic  thanks a bunch for lovely customers '	the traffic isn't good and the customers are terrible.
875101003259027457	'wow , some of the homes are affordable ! those <num> unaffordable homes will improve the area so much more keep the rabble out ! '	only some of the homes are affordable, those <num> unaffordable homes will not improve the area.
863942915780878337	it 's a shame i didn 't get anything sunset shimmer related at # efnw2017 	the author got many things like a towel, pillow case, toy that are sunset shimmer related at efnw2017.
867426593454649350	'# whetheryoulikeitornot zuma is one of the presidents that are good with numbers  emoji_15 emoji_15 emoji_15 emoji_15 emoji_15'	zuma isn't one of the presidents that are good with numbers.
713198772629712897	super confident that my flight won 't be cancelled .  # sadly # travel	the author is confident that his flight would be cancelled with this much snow.
919476763377524736	'you know that agile course must be good when it is advertised on facebook as a groupon offer . '	you know that agile course mustn't be good when it is advertised on facebook as a groupon offer.
836429016198430720	'<user> amazing customer service . would totally use them again  <user> <user>'	the author is pissed at <user> for such terrible customer service where the person left before resolving the issue.
884657343979372544	my name is grace .. and okay .. i admit .. i 'm a bad influence ..  me emoji_2663 emoji_2665  emoji_15 emoji_15 emoji_15	it's dumb to say that people with name grace are a bad influence.
907072356035825664	'my passwords are hashes so they are a pain to type . thank you <user> for forcing me to type it manually , i really appreciate that . '	the author is pissed at <user> for forcing him to type his passwords, which are hashes, manually.
898594516944289793	yes , <user> , that 's the important news of today . 	first hooters girl lynne austin looking back at her success isn't an important news of today.
923947999444783105	'looking thrilled ! '	the author isn't looking thrilled.
914831422132772865	'how to know if a terrorist is responsible for the the deadliest shooting in america '	this isn't a way to know if a terrorist is responsible for the deadliest shooting in america.
822848979696291841	'but these are the kinda people we want in our country ... right ? not these damn illegals ! '	these are the kind of people no one wants in their country.
885040582665662464	'that moment when wikipedia has blocked editing . not that wikipedia is a legit source but kudos to <user> team . # calibrigate '	wikipedia has blocked editing for the article on a font which isn't a serious matter.
917940074527965185	'got a call from russia today . bet it was legit . '	the author doesn't think the call she received from russia today was legit.
910191978486419457	'wow $ 70 cheaper what a difference android users  emoji_321'	$70 cheaper isn't a big difference.
858802235664285696	anyone remember # maroon5 's latest # jazz album ? so good ... 	maroon5 don't do jazz.
802576734117691392	clearly it 's not hard to tell how much i love pa  emoji_145	clearly it's not hard to tell how much the author hates pennsylvania.
702773760617750528	'seriously glad i chose <user> over <user> now '	the author is sad to have chosen <user> over <user> now that he has to pay monthly.
687478220090806273	<user> i didn 't want to eat this taco , i just wanted it to disintegrate on my plate . thanks , guys ! 	the author is disappointed with <user> that this taco disintegrated on the plate before the author could eat it.
880942335063764992	'what a lovely saturday morning to get up early for yoga ! # melbourne # winter # yoga  emoji_543'	it's a terribly cold saturday morning to get up early for yoga.
854612370009849856	' # climate_change # climate_change # climate_change # etc what is better than winter in the spring ? winter in the summer .'	neither winter in the spring nor winter in the summer is good.
730023926038822913	'a little taste of some of the fun folks are having on the roads this morning ...  # brutalcommute'	a little taste of some of the discomfort folks are having on the roads this morning.
916750078576087040	wow ! <user> really knows how to reward it 's most loyal customers . 	<user> doesn't really know how to reward it's most loyal customers since the member offers is costlier than standard rates.
934938601439162369	anyone who tells you <user> isn 't great , don 't believe them . just look at this quality . 	it's believable that <user> is great, looking at such bad quality.
724766456454496256	'with <user> at washington dc , such a good view from our room , '	the author doesn't have a good view from their room.
905543627153297409	it 's 22:30 and it 's 24 ┬░ oh i can 't wait to come home to the british weather  # tenerife emoji_586	the author wouldn't want to come home to the british weather.
703091951915020288	'oh the joys of unsolicited dick pictures  # camgirlproblems'	it's not a joy to get unsolicited dick pictures.
828030263359741954	i 'm sorry # usps , but this is terrible . why send my water bill to me at all ? all i got was my address . but i 'm glad you care . 	the author is pissed at usps to have sent just the address on the water bill and not the bill itself, and claiming that they care.
692551219542396929	'offerup is such a great tool for selling things '	offerup isn't a great tool for selling things, the author has mentioned firm price and still people negotiate.
702524431005061120	definitely wouldn 't want to hurt the feelings of the person who is raping you ΓÇª  # isthisserious	the reason for getting consent is that if not taken then it is a rape.
857975865103327234	'monica schneider makes provocative claim that gender mattered in the <num> campaign . '	gender hadn't mattered in the <num> campaign.
902892101637111808	'ah ! so i found my parcel <user> obviously lovingly cared for by <user>  # damaged # didntevenknockonthedoor # '	the author found her parcel in a damaged state.
878616134907568128	wow ! life changing comment this morning ! * applause * my life will never be the same now , and i 've never heard this before ! 	the author got a terrible comment this morning saying she mutilated herself.
892156799717134337	'# tropicalstormemily we will not forget and we will rebuild . '	tropical storm emily isn't serious, just a few drops.
914974404186181632	"'<user> thanks for the privacy breach & <user> thanks for the "" resolved ""  wtf happened ? were you hacked ? emoji_75'"	the author is disappointed with <user> for the privacy breach.
930837616240427009	thank you <user> for truly being the voice of the american people . your ( lack of ) compassion , sympathy , and common sense is unparalleled and it 's amazing to think of all the power you have in your tiny , tiny hands . # maga 	<user> isn't truly being the voice of the american people, it's awful to think of all the power <user> has in his hands.
857031975810605056	pro tip : if you 're a photographer , make your avatar and profile picture one of you behind a camera , taking a pic of us .  # helpful	if you're a photographer, it's not necessary to make your avatar and profile picture one of you behind a camera, taking a pic of us.
687748094427971584	dropped my mac in it 's <user> backpack this morning . lucky their padded bags offered great protection 	the author dropped his mac in it's <user> backpack but their padded bags couldn't protect it from this damage.
820815585135263744	'always invest in real <num> hour security . lol # sleepingsecurityguard # funny '	such security is useless, the guard is sleeping.
702298789520871424	'gee thanks <user> i can save $ 20 / month to pay an additional three years ! # greatdeal '	it's not a great deal saving $ 20 / month to pay an additional three years.
902497464762200064	'great way to start the first day of school  emoji_156 emoji_2506 emoji_1427 emoji_75'	getting just 3hr 27min of sleep isn't a great way to start the first day of school.
836033298002493441	now i 'm no detective but jewish gravestones targeted and destroyed ? doesn 't sound like vandalism . probably just an accident 	it's pure vandalism that jewish gravestones were targeted and destroyed.
888771514811785216	'when you pick up your <user> online order and your shirt looks like this . outstanding work . '	the author is sad to pick up her <user> online order and find that her shirt looks dirty like this.
892101190867050496	'<user> i subscribed only for # jio2g but in midnight when i traffic will be low am getting # jio3g <user>  # epicfail'	the author subscribed for jio3g and not jio2g.
880118575368949760	'today i have this glorious view from my hotel window .... '	the view from the author's hotel window isn't glorious.
1019761062266383744_475692666	Can't get enough of #AprilLudgate and #ParksandRec. #AmyPoehler #NBC #beautifulcontradiction #ironic #thatsgross #iloveit #intern #sarcasmseries #handtype #handlettering #lettering #draw #handdrawn #graphicdesign #type #typography #customtype #design #quote #quotesbyapril #lifeinspiration #dailyinspiration #inspire #funny #sarcastic #goodtype #Morocco #Africa	one doesn't love something gross.
853397716432551936	'yes , i ΓÇÖ d like my baby formula with a side of raid roach spray . thank you <user> for making that possible !  # unsolicitedopinion'	it's unusual to have a counter for raid roach spray beside that of a baby formula.
854176638694772737	'thats all it takes to develop third world countries ? ! why have they been living in squalor all this time ? ! '	that's not all it takes to develop third world countries otherwise they won't have been living in squalor all this time.
896202342504202241	<user> your # lte network is so great ... haven 't seen speeds and ping like this since i had <user> . 	<user>'s lte network has terrible speeds.
822116641051906052	'the best part about this  is that we are making america great again .  # thanksdonald # aca # obamacare'	this isn't making america great again.
912404533594279938	'starting this week off on a positive note  # dinosaur # trex # bookstagram # funny # monday ΓÇô at posman books emoji_107 emoji_3142 emoji_5050'	it's not a positive note that all your friends are dead.
884537614111559680	'thanks a lot <user> . great service ! '	it's not a great service by <user>, people are waiting.
872075583123054593	no ! ! ! i never would 've known if i hadn 't looked at this ! 	these weather warnings are obvious, the author would've known even if he hadn't looked at this.
856160724963348481	'woohoo ! what a very productive weekend ! ^ _ ^ i finished several starcraft missions !  # whatthehellamidoing # iwillpayforthissoon emoji_220'	the author didn't have a very productive weekend, he just finished several starcraft missions.
839861949777195010	'obviously , we are way behind the curve . '	obviously, usa is way ahead of the curve in defense spending.
925172806203080707	'thanks <user> for having such great coverage while the power is out  # fml'	the author is disappointed with <user> for such poor coverage while the power is out.
887751349433139201	wonder if it 's going to rain ? # minnesota 	the forecast says heavy rain in minnesota.
699339916191387648	'wow my heart really aches for your probs  '	kanye doesn't have genuine problems that anyone can relate to.
708039921605353472	shoutout to yukon high school for the great accommodations it 's made for media .  # icantsee	the author doesn't like yukon high school's accomodations since he can't see anything.
823888723502895110	'it snowed last night !  # sendsnownow # hamont emoji_2665'	it didn't snow last night.
691174404622008321	"'<user> for the safety of the people please remove the "" eating carpet "" and save lives '"	no one eats carpet.
787572603116462080	'clearly both are above all haters on social media and the prove is when they deactivate their comments on ig .  # partnersoflies'	clearly both are bothered by haters on social media, that's why they deactivate their comments on ig.
704428542579359744	'thanks for the awesome packaging , <user> .  # buyersremorse # thesearechipsnow'	the author is pissed at <user> for such a bad packaging, the taco shells are broken.
1023833474246831680_1449452234	Mornings should only consisr of sleeping, sex and bacon. @rebelcircus #rebelcircus #meme #bitchyquotes #funny #bitchy #funnyquotes #sarcasm #sarcastic #sleep #moring #bacon #sex	it's not realistic to expect mornings to consist of just sleeping, sex and bacon.
923808752318468096	'only haters will say this is not in bhopal . # trendingtrollss # bhopal # unesco # troll   # trending # funny # trendingtrolls emoji_15'	this highway isn't in bhopal, this post is just a troll.
861955277716824065	i love it here , it 's so much fun watching a number board for hours .  # heathrow # thehorseshoe # trucks	the author hates it there, watching a number board for hours.
830552436737769473	'thanks <user> <num> blocking my # driveway its not like ya had the rest of the street open <num> parking  # theyvebeenthereforhours'	the author is pissed at <user> for blocking her driveway, they had the rest of the street for parking as well.
731667126616920064	'they must be paying their employees very well . # raisethewage # fightfor15 '	they are not paying their employees the fair wages
702578528546643968	'why , of course ! this campaign needed more agressiveness ! '	this campaign did not need to be more aggressive
833132920772648960	'# istandwithmarksthiccneck look at all of this productivity going on .... '	they are busy with their mobiles, no productivity going on.
878187780148314112	'not much this - not a very popular style of beer & not from a very popular brewery .  # piratelife # ipa # mosaicipa'	this is a very popular style of beer & from a very popular brewery.
698860005269860353	it 's going to be such a lovely day in nyc .  # nycweather # freezing emoji_75 emoji_586	it's not going to be a lovely day in nyc, it's freezing.
919878340407787520	'good job , malaysians <user>  # ingrates # kufurnikmat'	removing seats from bicycles isn't a good job.
862738732256022529	'man these new wireless desk phone headsets are getting fancy . completely wireless . '	these new wireless desk phone headsets aren't completely wireless.
920653852457627648	this is probably the most rational thought i 've seen on twitter today ! 	russians posing as average americans isn't a rational thought.
894324368746086400	'well this is going exceptionally well . # trains '	this isn't going well since the train is 3 hours 34 minutes late.
731174148479777065_2731405	What do these things do?! I've never seen anyone use them before!! #comeonpeople	people should make use of indicators.
855155443068534784	so glad i mobile ordered from <user> and still had a <num> minute wait for my drink . that 's the point of mobile order , right ?  ΓÇô at union station	the author is sad that he mobile ordered from <user> and still had a <num> minute wait for his drink which isn't the point of mobile order.
849786017871650816	'barry manilow had us all fooled . he never gave us a clue he was gay .  # captobvious'	it's obvious that barry manilow was gay.
850123119939506180	'wow . great first experience with <user> <user>  emoji_177'	the author didn't have a great first experience with <user> since the pizza is delivered in a poor condition.
925138677608611841	isn 't playing vs quest mage just the most fun . :) # hearthstone  ;p	playing vs quest mage isn't the most fun.
946156500396814336	did anyone catch this in forbes ? ? ? that 's kind of crazy to think almost half the people in some of these states are in collections . oh , don 't worry , christmas sales were great , we 're doing great ... lol .  emoji_15 emoji_15 emoji_2766	just because christmas sales were great doesn't mean that they are doing great.
904440215028211712	'truck died in parking lot of feed store ΓÇª good thing it is not hot out here while i wait for my ride . '	truck died in parking lot of feed store, bad thing it is hot out there while the author wait for her ride.
889514699896827908	'finally a beer my wife can drink !  seriously what the hell is this # aurosa # nonsense ? # firstbeerfoher # tweeteditedtobesfw'	female can drink any beer, no need for a special beer.
692076080933507072	'<user> <user> nope , definitely no favoritism from <user> about the town hall . '	there is definitely favoritism from <user> about the town hall.
696859640546463744	woah man .... i sure am loving this june weather we 're having ............  # socalweather emoji_220 emoji_75 emoji_75 emoji_75 emoji_75 emoji_226 emoji_226 emoji_226	the author is hating this very hot june weather they're having.
793871157569224704	'awesome . '	it's not awesome that obamacare price hikes vary widely.
700802846543876096	'negative interest rates ? sure why not . '	no one would deposit their money in a bank with negative interest rates.
846502680633774080	'well this should fit lots of garbage in it !  # baginabag'	this won't fit much garbage in it, it's a small bag.
704701368301268994	'boy i love how convenient it is to get to a <user> atm to get money anymore ... only a <num> mile drive  emoji_177'	the author hates how inconvenient it is to get to a <user> atm to get money, have to drive <num> miles.
924332923968544768	'thanks james  i really hadn ΓÇÖ t worked that out for myself '	the author really had worked that out for himself.
879916326281781249	'my day with <user> keeps getting better ...  <num> flights worth of luggage on the same belt ΓÇô at baltimore / washington international thurgood marshall airport ( bwi )'	the author's day with <user> keeps getting worst since there's <num> flights worth of luggage on the same belt causing inconvenience.
934778891415277568	'what better way to spend an early sunday off ? # ironing '	ironing is not a good way to spend an early sunday off.
871780633374273539	'and so we wake to another glorious week !  # mondays'	the author isn't excited for another week, another monday.
852754584023965697	'the month of build up for <num> seconds of drama will totally be worth it  # mkr'	the month of build up for <num> seconds of drama won't be worth it.
705645794381017088	'yes . exactly what i wanted to do for 3.5 hours and counting on a weeknight work night . '	the author is frustrated to have to do phone restore for 3.5 hours and more on a weeknight work night.
703067629108359168	hey , i 'm so for # trump2016 .  # dumptrump # sanders2016	the author is against trump.
897284396826406913	well , <user> finally did it . i guess that means he 's been wonderful all along ...  # twitler	trump hasn't been wonderful all along.
870824733712961537	'this happened earlier so my # dateline tweets might be off the hook tonight . # wine # beach # drinks '	the author drank wine earlier so his dateline tweets might not be off the hook tonight.
841281965462556672	'# uncletex & # bigminpig shunning us ! gee i wonder why ... '	bigminpig is shunning the author since she is having bacon.
695312175066435585	'never seen a # dlr train driver before . looks like a tough job  # london'	dlr train driver's job looks so easy, just have to press a few buttons
861778185415008256	'this is going to age sooooooo well . '	this is not going to age well
915560914711142400	omg ! i 'm second row from the front ! check out my amazing view .  ;)	the author is second row from the front but to the side so she doesn't have a good view.
859052074859941889	'50 minutes delay ! gysev , i love ya ...  # traindelay # imfreezing # backtosalzburg'	the author hates that the train is 50 minutes delayed.
891351748916498436	'i ΓÇÖ m just so relieved we have a <user> that will deal with north korea in a level-headed manner ! '	the author is worried about the violence since they have a <user> that will deal with north korea in a level-headed manner.
883101074831400960	woohoo ! thank you niantic for ash hat pikachu that 's not anywhere on my nearby . i 'm so happy  # pokemongo	the author is sad that ash hat pikachu isn't anywhere on his nearby.
873667494745182208	thanks <user> , that 's really really great .  # netflix # oitnb # error	the author is pissed at <user> for such an error.
720022773536415745	'<user> great support effort on twitter ! '	<user> isn't putting much support effort on twitter, just responding with the same message to everyone.
820400898702589952	'<user> because making light of drug use during an # opioidepidemic is always great marketing .  # addiction # heroin # mentalhealth'	making light of drug use during an opioidepidemic is the worst marketing ever.
817487630258597891	'my days going great !  . emoji_107'	there's snow on author's car seat, her day's not going great.
919904145238245377	'whoever is in charge <user> for online ticket booking , thank you <num> testing our patience for d lst 18hrs or so <user>  # fail'	the author is pissed at whoever is in charge for online ticket booking for testing their patience for the last 18hrs or so.
698023639136862208	hmmm ... i can 't spot the difference .  # redraw	the author has significantly improved her drawing compared to the last attempt.
886300737831043072	'current temps . another great phone forecast from earlier in the week . '	given the current temps, the phone forecast from earlier in the week isn't great.
1016783430017067620_1642472793	I love these summers: the sun, the warmth... #sarcastic #badweather #rain #rainyday #cloudysky #sky #nature #naturelovers #natura #pioggia #cielo #sera #evening #summer #hamlet #borgodour	the author hates this bad weather which isn't summer.
877736113154146308	'<user> how do i phase through attack midair like the l7 ai ?  # arms # nintendoswitch'	it's unfair that the author can't phase through attack midair like the l7 ai.
720172483379347457	that 's what i call quality control .  . # hp # proliant # dl360 # server	The quality of this dl360 server is pathetic
888511436317642752	'seats are just turrible  emoji_15 emoji_15 emoji_15 emoji_15 emoji_15'	seats aren't turrible.
761102593644834816	'you sound like # kishorekumar whenever you lip-sync !  # absidisms'	you don't sound like kishore kumar, it's just a lip-sync.
709026575552008193	'yeah , this guy should be president !  # hitler2016'	the author doesn't want donald trump to be president.
871808225708044288	finally , a convenient solution to party chat in video games ! ! ! why didn 't sony & microsoft do this years ago ?  # nintendoswitch # lol	it's not a convenient solution to party chat in video games, that's why sony & microsoft didn't do this years ago.
859435527451357184	'. <user> good job ! '	trump hasn't completed anything from his 100 day plan, bad job.
899562132026658818	work who needs it - let 's rob a bank ?  let 's getaway # rhetorical not <num> rhyme is a crime - sounds like grime	everyone needs work.
877519144123588609	'sooooo nice of the city to help yanez transition off of the force into a new line of work . that poor man . '	it's not nice of the city to kick out yanez from the force into a new line of work.
870819477218181120	'thank you sugar information , inc . !  # sugarstupidity'	it's obvious information, nothing new.
893216146165575683	'definitely my favourite .  # writerslife # writing # writer'	no author likes writing a synopsis.
924990099997253633	'304 days is needed to have a family doctor ! what a wonderful health care system we have in quebec ! # healthcaresystem # quebec '	if 304 days are needed to have a family doctor, it's not a wonderful health care system.
898183640806551553	'john kelly has really done a great job of bringing order to the white house .  # charlottesville'	john kelly hasn't really done a great job of bringing order to the white house.
862391626240413696	that 's odd , i wonder why nobody cycles to silverdale ?  could it be that our highway doesn 't have cycleways ?	it's obvious that nobody cycles to silverdale because the highway doesn't have cycleways.
859649235184214018	'that was nice of them .... i bet she was thrilled ! !  emoji_1594 emoji_1930 emoji_2894'	the woman won't be thrilled to be awarded the guinness record title for the highest fall without a parachute at 33000 feet since it's tragic.
922919295364997120	'awesome <user> ( ? ) just followed me ... wow thought he ΓÇÖ d have more than <num> followers  ... real frankie please follow :) emoji_15 emoji_15 emoji_15'	the author isn't excited that <user> followed him since it's a fake account.
889071101677981697	let 's applaud for prevailing # sexism in tamil cinema and generally in the lives of women around the world . 	prevailing sexism in tamil cinema and generally in the lives of women around the world should be condemned.
899691934507311104	'an amazing view of the # eclipse2017 in lansing , michigan .  # puremichigan'	this isn't a view of the eclipse2017 in lansing, michigan.
864616491563585537	'bad obama . bad . terrible . sad . '	obama shouldn't be criticized for a trivial thing like chewing gum.
830233270164000768	good job  james dolan . kick out someone who 's the fabric of one of the best eras of # nyknicks basketball . # charlesoakley  # knicks	it's a bad job by james dolan to kick out someone who's the fabric of one of the best eras of nyknicks.
894011874609594370	i 'm so glad <user> is out of ice and sweet tea and almost put some toppings on my quarter pounder .  # fail ΓÇô at mcdonald 's	the author is so sad that <user> is out of ice and sweet tea and almost put some toppings on his quarter pounder.
817839142826627072	'going <user> ? avoid the steak burger that comes looking like this all for the worthy price of ┬ú 10.60 ! # bargain  # wasteofmoney'	the steak burger at <user> isn't worthy of price since it comes looking like this.
849200490994860032	'obviously im pretty thrilled about it raining non stop until wednesday morning ... # newenglandweather # springtime # apparently '	the author is annoyed about it raining non stop until wednesday morning.
937787096768671744	'what a lame job i have ...  <user> # dolphins <user>'	the author's job isn't lame.
871706375256236033	<user> i just love dealing with the previous night 's stupidity  # warrenvalleygolf	the author hates dealing with the previous night's stupidity, there's a car stuck in the bushes.
684667398843047936	'/ / me and my mentions right now hahaha '	one needs messages in order for one to answer them.
852489556410630144	hundreds camped out last night , and this is the line this morning for star wars celebration . doesn 't seem busy .  # swco	hundreds camped out last night, and this is the line this morning for star wars celebration, it does seem busy.
822849151759253504	'look at these radical , anarchist protest signs .  # womensmarch # chicago'	the sign of equality for everyone isn't radical or anarchist.
852707933104218116	'i can draw ~ '	it's a doodle and not a drawing.
728695864772857856	'very impressed that i pay <user> $ 11 each morning to have my car broken into 2x in <num> months . '	the author is pissed at <user> that she pays $ 11 each morning and still has her car broken into 2x in <num> months.
851895094399598593	let 's charge more and have less trains . good idea ! that hasn 't even started and there are still weekly delays on <user> # redline 	looking at these crowd, it's not a good idea to charge more and have less trains.
853859121694724096	'is this mr . <user> was talking about . smith is slight better than msd .  # msdhoni'	mr. <user> was talking about this comparison but msd is better than smith.
844498284139851776	'bogor green city # satire '	a city doesn't become green city just by having green coloured cars and clothes.
938716060576047105	'<user> <user> nothing says fun like getting ready for a raid at 5:30 in the morning . '	it's not fun getting ready for a raid at 5:30 in the morning.
823847208378212353	'majority of tweets regarding trump comes from the united states and are in english ! how surprising .. # is434 '	it's not surprising that majority of tweets regarding trump comes from the united states and are in english since it's their major language.
687651957268328448	'this is how you know your diet is totally going as planned .  # fail # dieting # myfitnesspal emoji_68 emoji_274 emoji_15'	this is how you know your diet is not going according to the plan, your fitness app tells you that these reminders don't seem helpful to you.
856703058230693888	'great book mention , kasich . it trump can use his political platform for personal profit , so can you !  # kasichtownhall'	kasich shouldn't use political platform for personal profit such as a book mention and neither should trump.
